date,open,close,high,low,volume,money
2020-07-29,188.71,240.28,289.74,184.88,16832694.0,3622698374.82
2020-07-30,240.58,240.43,269.75,237.79,7409001.0,1871584543.81
2020-07-31,240.43,247.78,254.35,235.8,4509734.0,1112507600.45
2020-08-03,249.78,292.92,297.73,247.89,4271539.0,1154923775.07
2020-08-04,285.74,288.64,309.72,277.25,3213046.0,941990398.87
2020-08-05,282.9,285.56,293.22,262.98,2469902.0,690465466.09
2020-08-06,284.74,269.96,301.73,267.36,2324876.0,655953700.8
2020-08-07,264.86,257.32,275.65,255.11,1723720.0,456154662.62
2020-08-10,254.77,239.77,254.77,239.34,2333637.0,572662010.6
2020-08-11,238.29,242.49,256.76,235.99,1625930.0,401332831.72
2020-08-12,237.79,245.77,247.43,236.81,1187238.0,288496097.24
2020-08-13,243.47,229.79,248.17,228.1,1278368.0,304357173.16
2020-08-14,225.8,224.68,231.65,213.81,1829726.0,405471326.23
2020-08-17,224.46,228.88,231.79,215.42,987737.0,221439263.34
2020-08-18,234.79,224.4,237.78,221.68,784979.0,179302440.09
2020-08-19,219.8,213.37,222.67,213.32,627982.0,136791241.75
2020-08-20,212.69,200.62,212.69,199.82,1119294.0,229170969.52
2020-08-21,205.04,209.71,215.81,205.04,977338.0,206503291.07
2020-08-24,206.81,202.93,211.47,201.48,735984.0,150373983.48
2020-08-25,202.02,218.38,230.39,202.02,1214667.0,264998530.33
2020-08-26,219.3,230.29,237.67,219.3,1702807.0,387144551.81
2020-08-27,231.87,219.88,233.67,212.91,1137971.0,248875169.04
2020-08-28,221.8,225.37,230.31,215.81,853967.0,190606784.58
2020-08-31,229.65,223.67,229.67,218.8,588045.0,132039828.25
2020-09-01,217.8,216.81,224.9,214.93,606100.0,132228346.0
2020-09-02,219.8,203.8,219.8,199.82,1317654.0,273350368.59
2020-09-03,203.71,205.32,209.69,197.82,1061446.0,217645329.05
2020-09-04,200.83,201.52,205.26,199.56,763723.0,153765793.17
2020-09-07,198.12,200.62,205.32,194.83,788440.0,157694905.09
2020-09-08,200.62,204.96,208.8,197.84,530021.0,108129423.03
2020-09-09,202.82,198.02,202.82,195.84,483364.0,96283477.15
2020-09-10,200.25,197.57,203.59,195.82,521303.0,104236667.93
2020-09-11,197.57,202.19,204.82,194.83,434983.0,87140595.24
2020-09-14,204.78,210.3,218.35,203.48,804434.0,169518842.63
2020-09-15,207.03,207.81,210.36,205.82,303014.0,62959135.19
2020-09-16,208.93,203.32,212.3,202.82,463195.0,95783283.23
2020-09-17,200.32,199.81,204.62,195.41,877993.0,175374977.42
2020-09-18,198.82,209.81,210.69,198.4,615673.0,125741155.79
2020-09-21,207.71,205.07,213.59,203.33,479811.0,99461295.55
2020-09-22,203.01,204.81,206.5,200.82,500591.0,101859415.32
2020-09-23,202.64,214.91,219.8,202.64,1187607.0,254048959.66
2020-09-24,213.56,209.41,219.0,208.32,487067.0,103930818.61
2020-09-25,211.14,209.21,214.78,205.49,471014.0,98721768.87
2020-09-28,208.82,198.82,209.81,197.83,740253.0,149517486.9
2020-09-29,199.87,199.37,202.6,198.18,321168.0,64330116.59
2020-09-30,199.82,200.2,201.71,198.82,379914.0,76209158.52
2020-10-09,204.82,200.83,204.82,199.82,469654.0,94929505.51
2020-10-12,201.82,209.4,209.81,201.82,934776.0,192281752.96
2020-10-13,211.81,212.76,215.72,207.42,634379.0,134294222.37
2020-10-14,213.56,209.54,218.8,208.94,925292.0,197402595.47
2020-10-15,209.54,207.41,212.81,205.12,395271.0,82495004.82
2020-10-16,206.41,207.7,208.81,202.63,383952.0,79085377.8
2020-10-19,207.71,202.35,209.31,202.04,372488.0,76346359.32
2020-10-20,200.32,204.72,207.31,199.94,264828.0,54036611.79
2020-10-21,205.21,205.82,209.72,203.94,346331.0,71429050.65
2020-10-22,204.42,201.62,206.8,201.1,342109.0,69391560.77
2020-10-23,201.82,190.89,203.66,188.83,756957.0,148397923.4
2020-10-26,188.83,188.12,191.69,185.95,395664.0,74595533.23
2020-10-27,189.31,202.32,202.32,187.83,834739.0,165296794.53
2020-10-28,208.81,204.72,211.81,202.32,1326008.0,274986130.4
2020-10-29,203.67,210.99,214.81,200.92,1079939.0,227207035.36
2020-10-30,211.01,212.83,225.37,206.81,1436048.0,311674305.39
2020-11-02,212.81,214.87,218.4,206.19,849857.0,180815485.09
2020-11-03,214.01,220.8,223.36,209.02,954850.0,206301664.99
2020-11-04,221.35,223.8,229.79,218.0,1160667.0,260626380.64
2020-11-05,223.8,229.75,234.38,222.77,907244.0,207995078.35
2020-11-06,227.97,213.61,231.14,209.31,1647934.0,357289176.67
2020-11-09,209.81,217.8,219.78,203.82,1484007.0,313224766.82
2020-11-10,215.8,213.06,217.18,209.19,633495.0,135480505.88
2020-11-11,214.91,204.1,218.68,204.1,924967.0,192586806.06
2020-11-12,202.9,206.99,210.96,202.81,437967.0,90803379.23
2020-11-13,206.39,206.7,210.68,202.48,564281.0,116312051.85
2020-11-16,206.7,204.46,209.38,203.82,455516.0,93987371.63
2020-11-17,204.9,200.57,204.9,199.55,531954.0,106671344.98
2020-11-18,200.84,199.32,202.8,198.42,413310.0,82621696.8
2020-11-19,199.21,200.18,201.32,196.42,263231.0,52505379.25
2020-11-20,201.62,204.14,204.86,200.1,431680.0,87656719.39
2020-11-23,202.75,197.83,202.76,195.72,674743.0,133467902.02
2020-11-24,197.34,198.72,198.82,192.48,684067.0,133924773.02
2020-11-25,195.82,178.89,195.89,177.84,2071709.0,381643618.94
2020-11-26,177.84,177.34,180.83,175.84,616056.0,109562030.4
2020-11-27,178.84,169.36,178.84,167.86,1166019.0,200431066.01
2020-11-30,169.28,166.26,171.63,165.33,1240453.0,208419906.3
2020-12-01,168.73,170.9,173.84,166.89,722461.0,123589759.75
2020-12-02,171.15,167.92,172.51,166.86,700343.0,118379898.67
2020-12-03,168.24,171.34,172.8,167.84,607685.0,104010755.21
2020-12-04,170.36,175.79,177.68,169.9,941026.0,164998653.07
2020-12-07,174.84,177.64,179.74,174.12,592654.0,104799903.75
2020-12-08,177.64,173.84,180.44,173.05,468786.0,82722450.32
2020-12-09,173.57,172.83,174.44,170.06,404407.0,69897632.6
2020-12-10,172.84,179.03,182.44,172.02,748268.0,133356325.62
2020-12-11,179.04,175.06,180.34,173.84,531168.0,94001895.81
2020-12-14,175.84,174.84,178.3,171.87,408740.0,71640651.82
2020-12-15,175.19,181.36,185.8,174.96,804570.0,146201825.19
2020-12-16,179.85,180.64,182.82,179.84,390301.0,70786925.99
2020-12-17,180.34,190.83,193.43,179.94,1005602.0,189093685.32
2020-12-18,193.73,186.0,193.73,185.33,590396.0,110863277.23
2020-12-21,184.92,180.92,188.83,180.72,709464.0,129791887.0
2020-12-22,181.82,177.62,185.0,176.52,599853.0,108215159.48
2020-12-23,177.44,172.75,177.65,171.85,684249.0,119086781.76
2020-12-24,172.84,172.34,175.59,169.05,562312.0,96991651.36
2020-12-25,170.86,168.85,172.34,167.86,511448.0,86540811.81
2020-12-28,169.15,168.51,171.69,166.96,439083.0,74027946.04
2020-12-29,168.73,164.25,170.16,163.85,872371.0,145177083.66
2020-12-30,161.85,166.08,167.67,156.87,1041817.0,168320979.84
2020-12-31,166.85,172.82,173.29,164.79,717905.0,122101734.07
2021-01-04,170.86,170.25,172.72,164.91,573000.0,96805966.73
2021-01-05,169.55,178.35,181.34,168.61,1053739.0,186286069.23
2021-01-06,178.84,182.84,182.84,176.12,716215.0,128932175.93
2021-01-07,182.84,180.09,184.78,177.87,600059.0,108473836.86
2021-01-08,177.84,172.84,178.84,164.96,1784284.0,301132373.62
2021-01-11,170.45,168.4,172.51,165.86,848808.0,143354706.72
2021-01-12,168.05,167.55,170.85,165.9,835374.0,140096794.09
2021-01-13,168.11,161.62,168.58,160.11,851312.0,138810326.62
