,date,open,close,high,low,volume,money
0,2005-01-04,0.99,1.01,1.03,0.99,283466.0,286838.0
1,2005-01-05,1.03,1.02,1.03,1.01,511589.0,522292.0
2,2005-01-06,1.01,1.03,1.04,1.01,627603.0,638950.0
3,2005-01-07,1.04,1.05,1.05,1.03,1160617.0,1211776.0
4,2005-01-10,1.05,1.05,1.06,1.03,475037.0,498010.0
5,2005-01-11,1.05,1.05,1.06,1.04,499194.0,522024.0
6,2005-01-12,1.05,1.04,1.05,1.03,363698.0,377448.0
7,2005-01-13,1.03,1.04,1.04,1.02,478513.0,497013.0
8,2005-01-14,1.03,1.01,1.04,1.01,629337.0,646925.0
9,2005-01-17,0.99,0.98,1.0,0.98,809853.0,800691.0
10,2005-01-18,0.98,1.01,1.01,0.98,467928.0,466386.0
11,2005-01-19,1.01,1.01,1.02,1.0,420304.0,425336.0
12,2005-01-20,1.01,1.0,1.01,0.99,609552.0,608206.0
13,2005-01-21,1.0,1.02,1.02,0.97,988181.0,987206.0
14,2005-01-24,1.07,1.04,1.07,1.03,1013805.0,1049335.0
15,2005-01-25,1.04,1.02,1.04,1.01,661833.0,672570.0
16,2005-01-26,1.01,1.0,1.02,1.0,495833.0,500255.0
17,2005-01-27,1.0,1.0,1.01,1.0,370643.0,371270.0
18,2005-01-28,0.99,0.97,1.0,0.97,441831.0,433898.0
19,2005-01-31,0.96,0.91,0.96,0.91,574920.0,531023.0
20,2005-02-01,0.91,0.89,0.92,0.89,753248.0,681974.0
21,2005-02-02,0.9,0.94,0.94,0.89,1208357.0,1110137.0
22,2005-02-03,0.94,0.92,0.95,0.9,809185.0,755260.0
23,2005-02-04,0.91,0.93,0.94,0.9,850426.0,783680.0
24,2005-02-16,0.93,0.95,0.96,0.92,668679.0,629549.0
25,2005-02-17,0.94,0.95,0.95,0.94,319128.0,300449.0
26,2005-02-18,0.98,1.0,1.04,0.98,5484453.0,5528614.0
27,2005-02-21,0.99,1.01,1.01,0.99,1665686.0,1663489.0
28,2005-02-22,1.0,1.02,1.03,1.0,2379266.0,2415620.0
29,2005-02-23,1.01,1.03,1.04,1.01,1609994.0,1649533.0
30,2005-02-24,1.03,1.01,1.03,1.01,1185773.0,1202258.0
31,2005-02-25,1.01,1.01,1.03,1.01,1452574.0,1481743.0
32,2005-02-28,1.01,1.0,1.02,0.99,758151.0,762063.0
33,2005-03-01,0.99,1.01,1.02,0.99,769561.0,770221.0
34,2005-03-02,1.01,0.99,1.02,0.99,879384.0,881932.0
35,2005-03-03,0.99,1.02,1.03,0.99,1103852.0,1112663.0
36,2005-03-04,1.02,1.02,1.03,1.0,954521.0,962975.0
37,2005-03-07,1.02,0.99,1.03,0.99,830356.0,831374.0
38,2005-03-08,0.99,1.01,1.01,0.99,589321.0,590476.0
39,2005-03-09,1.01,1.05,1.06,1.01,2583021.0,2661418.0
40,2005-03-10,1.05,1.02,1.06,1.01,2105195.0,2169268.0
41,2005-03-11,1.03,1.01,1.03,1.01,1074292.0,1086921.0
42,2005-03-14,0.98,0.98,1.01,0.97,1201547.0,1188974.0
43,2005-03-15,0.98,0.97,0.99,0.95,1303168.0,1254296.0
44,2005-03-16,0.97,0.96,0.97,0.95,380640.0,363360.0
45,2005-03-17,0.96,0.96,0.98,0.95,559195.0,538904.0
46,2005-03-18,0.95,0.93,0.96,0.9,534548.0,499099.0
47,2005-03-21,0.93,0.93,0.93,0.91,401138.0,369774.0
48,2005-03-22,0.93,0.91,0.93,0.89,847734.0,762486.0
49,2005-03-23,0.91,0.9,0.92,0.89,599844.0,541784.0
50,2005-03-24,0.9,0.91,0.92,0.89,470294.0,423210.0
51,2005-03-25,0.92,0.91,0.92,0.9,398687.0,364899.0
52,2005-03-28,0.91,0.91,0.91,0.89,388654.0,349754.0
53,2005-03-29,0.91,0.91,0.92,0.91,295059.0,269028.0
54,2005-03-30,0.92,0.88,0.92,0.87,569620.0,503639.0
55,2005-03-31,0.88,0.89,0.89,0.87,362495.0,319493.0
56,2005-04-01,0.88,0.92,0.95,0.88,841066.0,766879.0
57,2005-04-04,0.91,0.9,0.92,0.9,649844.0,589476.0
58,2005-04-05,0.9,0.91,0.92,0.89,374783.0,339425.0
59,2005-04-06,0.91,0.93,0.94,0.91,1021347.0,950597.0
60,2005-04-07,0.93,0.95,0.97,0.93,1743564.0,1665331.0
61,2005-04-08,0.93,0.96,0.96,0.92,904981.0,852766.0
62,2005-04-11,0.95,0.95,0.96,0.93,684056.0,647257.0
63,2005-04-12,0.95,0.94,0.95,0.93,697690.0,652974.0
64,2005-04-13,0.92,1.0,1.02,0.92,3222132.0,3157143.0
65,2005-04-14,1.01,0.96,1.01,0.96,1545558.0,1498421.0
66,2005-04-15,0.96,0.91,0.96,0.9,1007556.0,935874.0
67,2005-04-18,0.9,0.89,0.91,0.88,573797.0,513331.0
68,2005-04-19,0.89,0.89,0.91,0.89,677660.0,609888.0
69,2005-04-20,0.91,0.9,0.91,0.89,505033.0,452135.0
70,2005-04-21,0.9,0.84,0.9,0.81,1789762.0,1490996.0
71,2005-04-22,0.84,0.84,0.84,0.84,0.0,0.0
72,2005-04-25,0.83,0.83,0.83,0.8,969297.0,784899.0
73,2005-04-26,0.83,0.84,0.85,0.83,1103125.0,923473.0
74,2005-04-27,0.86,0.82,0.86,0.81,464652.0,386242.0
75,2005-04-28,0.81,0.84,0.85,0.8,787563.0,653363.0
76,2005-04-29,0.84,0.83,0.85,0.81,973829.0,812905.0
77,2005-05-09,0.83,0.81,0.84,0.8,396685.0,323955.0
78,2005-05-10,0.76,0.8,0.81,0.76,472594.0,373503.0
79,2005-05-11,0.8,0.79,0.8,0.78,285922.0,226808.0
80,2005-05-12,0.79,0.8,0.82,0.79,448414.0,360846.0
81,2005-05-13,0.81,0.82,0.82,0.8,429663.0,348341.0
82,2005-05-16,0.81,0.83,0.83,0.8,483104.0,393737.0
83,2005-05-17,0.83,0.83,0.84,0.81,446199.0,369407.0
84,2005-05-18,0.82,0.84,0.84,0.82,834363.0,692999.0
85,2005-05-19,0.84,0.84,0.84,0.83,504988.0,421247.0
86,2005-05-20,0.83,0.83,0.84,0.82,470232.0,389008.0
87,2005-05-23,0.79,0.82,0.84,0.79,550005.0,447752.0
88,2005-05-24,0.82,0.83,0.84,0.8,600379.0,494492.0
89,2005-05-25,0.84,0.84,0.85,0.83,1054102.0,890954.0
90,2005-05-26,0.85,0.84,0.85,0.83,553303.0,465323.0
91,2005-05-27,0.85,0.85,0.86,0.82,466947.0,392394.0
92,2005-05-30,0.83,0.85,0.85,0.82,374841.0,314698.0
93,2005-05-31,0.85,0.84,0.85,0.83,635135.0,535245.0
94,2005-06-01,0.83,0.83,0.84,0.81,601261.0,496749.0
95,2005-06-02,0.83,0.83,0.83,0.81,859340.0,706016.0
96,2005-06-03,0.83,0.83,0.84,0.82,228203.0,188653.0
97,2005-06-06,0.82,0.83,0.83,0.81,459526.0,376500.0
98,2005-06-07,0.84,0.84,0.85,0.83,813873.0,681201.0
99,2005-06-08,0.84,0.88,0.9,0.82,2717175.0,2385640.0
100,2005-06-09,0.88,0.88,0.91,0.88,2604629.0,2316733.0
101,2005-06-10,0.88,0.86,0.9,0.85,1277848.0,1109384.0
102,2005-06-13,0.86,0.88,0.89,0.85,1112494.0,972496.0
103,2005-06-14,0.88,0.88,0.9,0.87,676140.0,594218.0
104,2005-06-15,0.88,0.87,0.88,0.85,550005.0,477121.0
105,2005-06-16,0.84,0.86,0.87,0.84,701100.0,597597.0
106,2005-06-17,0.85,0.85,0.87,0.84,483594.0,411942.0
107,2005-06-20,0.85,0.87,0.87,0.81,1065102.0,904496.0
108,2005-06-21,0.86,0.87,0.87,0.86,675695.0,583662.0
109,2005-06-22,0.87,0.88,0.88,0.86,897212.0,783662.0
110,2005-06-23,0.88,0.88,0.89,0.87,726532.0,640482.0
111,2005-06-24,0.87,0.88,0.88,0.87,342908.0,300613.0
112,2005-06-27,0.9,0.91,0.92,0.89,1413625.0,1269522.0
113,2005-06-28,0.91,0.89,0.91,0.89,640259.0,573022.0
114,2005-06-29,0.9,0.89,0.9,0.89,386081.0,343768.0
115,2005-06-30,0.87,0.87,0.9,0.87,645424.0,566578.0
116,2005-07-01,0.85,0.84,0.87,0.83,724998.0,617020.0
117,2005-07-04,0.84,0.81,0.84,0.78,433033.0,347124.0
118,2005-07-05,0.81,0.81,0.82,0.79,572894.0,462177.0
119,2005-07-06,0.82,0.8,0.82,0.8,414179.0,333328.0
120,2005-07-07,0.79,0.81,0.82,0.79,294002.0,237454.0
121,2005-07-08,0.8,0.81,0.82,0.78,607002.0,488425.0
122,2005-07-11,0.8,0.81,0.83,0.8,706014.0,572578.0
123,2005-07-12,0.8,0.83,0.83,0.8,582449.0,475708.0
124,2005-07-13,0.82,0.84,0.84,0.82,670137.0,557346.0
125,2005-07-14,0.86,0.87,0.88,0.85,3366440.0,2925499.0
126,2005-07-15,0.86,0.85,0.87,0.84,2931335.0,2523172.0
127,2005-07-18,0.8,0.85,0.87,0.8,1030250.0,878582.0
128,2005-07-19,0.93,0.86,0.93,0.82,1755669.0,1529889.0
129,2005-07-20,0.85,0.85,0.87,0.84,1917916.0,1641248.0
130,2005-07-21,0.86,0.83,0.86,0.81,2004896.0,1688441.0
131,2005-07-22,0.82,0.86,0.87,0.82,2446182.0,2085331.0
132,2005-07-25,0.86,0.84,0.86,0.82,628919.0,526857.0
133,2005-07-26,0.84,0.85,0.85,0.83,1742253.0,1469821.0
134,2005-07-27,0.84,0.87,0.87,0.84,2151967.0,1848207.0
135,2005-07-28,0.87,0.87,0.88,0.85,2279700.0,1979953.0
136,2005-07-29,0.87,0.85,0.87,0.85,842960.0,726091.0
137,2005-08-01,0.85,0.87,0.87,0.85,1632466.0,1412338.0
138,2005-08-02,0.87,0.87,0.88,0.86,2072140.0,1804563.0
139,2005-08-03,0.88,0.88,0.9,0.87,5378390.0,4760822.0
140,2005-08-04,0.87,0.87,0.88,0.86,763094.0,663818.0
141,2005-08-05,0.87,0.89,0.89,0.87,1970792.0,1738178.0
142,2005-08-08,0.88,0.9,0.9,0.88,2636230.0,2361783.0
143,2005-08-09,0.9,0.9,0.9,0.87,2388671.0,2118713.0
144,2005-08-10,0.9,0.9,0.91,0.88,3020704.0,2705292.0
145,2005-08-11,0.9,0.91,0.91,0.89,2959285.0,2668186.0
146,2005-08-12,0.91,0.9,0.93,0.89,4455642.0,4065932.0
147,2005-08-15,0.9,0.91,0.91,0.88,2560486.0,2297228.0
148,2005-08-16,0.91,0.91,0.93,0.9,2660783.0,2442918.0
149,2005-08-17,0.9,0.93,0.93,0.89,3084669.0,2805421.0
150,2005-08-18,0.93,0.9,0.96,0.9,4356175.0,4055831.0
151,2005-08-19,0.89,0.88,0.91,0.86,1734022.0,1532215.0
152,2005-08-22,0.88,0.89,0.89,0.87,1158049.0,1020461.0
153,2005-08-23,0.89,0.87,0.89,0.86,1403601.0,1230585.0
154,2005-08-24,0.86,0.88,0.88,0.86,1483171.0,1292240.0
155,2005-08-25,0.88,0.88,0.88,0.86,1830662.0,1591297.0
156,2005-08-26,0.87,0.9,0.9,0.87,3859472.0,3415226.0
157,2005-08-29,0.89,0.9,0.91,0.88,1830727.0,1634448.0
158,2005-08-30,0.9,0.88,0.9,0.88,1219638.0,1080265.0
159,2005-08-31,0.88,0.91,0.92,0.87,3813394.0,3452393.0
160,2005-09-01,0.91,0.94,0.94,0.9,5640459.0,5247197.0
161,2005-09-02,0.94,0.93,0.95,0.93,2997962.0,2802295.0
162,2005-09-05,0.94,0.95,0.95,0.93,2260281.0,2122264.0
163,2005-09-06,0.95,0.91,0.97,0.9,3882310.0,3649024.0
164,2005-09-07,0.9,0.94,0.94,0.9,3156508.0,2912373.0
165,2005-09-08,0.94,0.94,0.95,0.9,2997432.0,2801024.0
166,2005-09-09,0.94,0.92,0.94,0.91,1609216.0,1487420.0
167,2005-09-12,0.92,0.95,0.96,0.92,2652661.0,2503088.0
168,2005-09-13,0.95,0.97,0.97,0.94,4216671.0,4047325.0
169,2005-09-14,0.98,0.98,0.98,0.96,4511641.0,4356601.0
170,2005-09-15,0.98,0.99,1.0,0.98,6778090.0,6704424.0
171,2005-09-16,0.98,0.97,0.98,0.96,2976719.0,2889817.0
172,2005-09-19,0.97,0.99,0.99,0.96,2644152.0,2586363.0
173,2005-09-20,0.99,0.97,1.0,0.96,2888227.0,2814350.0
174,2005-09-21,0.97,1.0,1.03,0.96,4498146.0,4437464.0
175,2005-09-22,0.99,0.96,1.0,0.94,3671605.0,3583107.0
176,2005-09-23,0.94,0.95,0.96,0.93,1638095.0,1556410.0
177,2005-09-26,0.95,0.97,0.97,0.94,1444007.0,1381963.0
178,2005-09-27,0.97,0.96,0.97,0.94,2058371.0,1955494.0
179,2005-09-28,0.96,0.99,1.0,0.96,5935947.0,5833464.0
180,2005-09-29,1.0,0.99,1.01,0.99,5294663.0,5268949.0
