date,open,close,high,low,volume,money
2021-05-26,20.21,24.25,24.25,20.21,485009.0,11731976.25
2021-05-27,26.68,26.68,26.68,26.68,287846.0,7679731.28
2021-05-28,29.35,29.35,29.35,29.35,150286.0,4410894.1
2021-05-31,32.29,32.29,32.29,32.29,123961.0,4002700.69
2021-06-01,35.52,29.06,35.52,29.06,6940200.0,213978604.26
2021-06-02,26.2,27.61,29.0,26.18,19754108.0,542769734.72
2021-06-03,26.69,25.92,26.76,25.89,13469034.0,355195798.0
2021-06-04,25.73,24.91,25.78,24.83,9926069.0,249216298.29
2021-06-07,24.9,25.26,25.63,24.5,7549982.0,189991138.14
2021-06-08,25.0,24.83,25.0,24.56,6138941.0,152086422.46
2021-06-09,24.77,24.89,25.21,24.63,4142199.0,103220073.04
2021-06-10,24.9,25.47,26.28,24.77,8799440.0,225338764.44
2021-06-11,25.1,24.62,25.6,24.55,6110536.0,151624626.13
2021-06-15,24.41,23.29,24.47,23.23,6628011.0,156541020.11
2021-06-16,23.11,22.94,23.53,22.88,3309793.0,76603124.95
2021-06-17,22.94,23.11,23.31,22.87,2922530.0,67630858.77
2021-06-18,23.17,22.75,23.23,22.58,3946937.0,90032496.28
2021-06-21,22.7,23.27,23.48,22.52,4183714.0,96556891.82
2021-06-22,23.2,23.35,23.57,23.15,3857328.0,90220074.22
2021-06-23,23.45,23.0,23.46,22.9,3375029.0,77664342.61
2021-06-24,22.98,22.74,22.99,22.62,2870883.0,65316789.58
2021-06-25,22.83,22.83,23.06,22.69,2265622.0,51771446.75
2021-06-28,22.82,22.57,22.82,22.55,2345363.0,53061050.7
2021-06-29,22.55,22.01,22.56,21.96,3179176.0,70480779.82
2021-06-30,22.08,21.82,22.15,21.76,2245080.0,49135676.27
2021-07-01,21.76,21.54,21.9,21.45,2149770.0,46693402.28
2021-07-02,21.57,20.99,21.64,20.94,2846440.0,60383547.6
2021-07-05,20.89,21.19,21.28,20.85,1669560.0,35254260.55
2021-07-06,21.19,21.3,21.45,21.11,1947107.0,41366223.03
2021-07-07,21.27,21.3,21.47,21.13,1662527.0,35463920.21
2021-07-08,21.27,20.92,21.36,20.92,2019529.0,42591337.02
2021-07-09,21.0,21.36,21.48,20.92,2338818.0,49631904.59
2021-07-12,21.33,21.47,21.61,21.3,1902955.0,40859083.12
2021-07-13,21.37,21.29,21.49,21.07,1872224.0,39680374.81
2021-07-14,21.19,21.05,21.29,21.0,1476532.0,31124476.75
2021-07-15,21.04,20.45,21.05,20.39,2577159.0,53057896.23
2021-07-16,20.4,20.29,20.54,20.29,1516829.0,30914099.38
2021-07-19,20.26,20.03,20.34,19.93,1602281.0,32120986.67
2021-07-20,19.96,19.97,20.14,19.88,1175975.0,23483232.32
2021-07-21,20.08,20.1,20.28,20.02,1244434.0,25034651.69
2021-07-22,20.12,20.05,20.22,20.02,1234694.0,24809024.34
2021-07-23,20.05,19.3,20.17,19.28,2767080.0,54168561.42
2021-07-26,19.3,18.73,19.34,18.64,2019583.0,38208146.48
2021-07-27,18.73,18.51,19.05,18.41,1979197.0,37039787.12
2021-07-28,18.51,17.77,18.67,17.7,1912825.0,34373736.14
2021-07-29,17.9,17.94,18.16,17.86,1430638.0,25728605.43
2021-07-30,17.94,18.84,19.18,17.8,3216449.0,60204458.69
